,OBS_10_L0
2018-09-27 16:59:59.999997,4.437973259274839
2018-09-27 18:00:00.000000,4.484586157851752
2018-09-27 19:00:00.000003,3.402028755641004
2018-09-27 19:59:59.999997,1.442370190440199
2018-09-27 21:00:00.000000,-0.771608758718845
2018-09-27 22:00:00.000003,-2.755284277971895
2018-09-27 22:59:59.999997,-4.121295869006298
2018-09-28 00:00:00.000000,-4.572491394891559
2018-09-28 01:00:00.000003,-3.76801920992275
2018-09-28 01:59:59.999997,-1.92514012294728
2018-09-28 03:00:00.000000,0.2317458879526209
2018-09-28 04:00:00.000003,2.204899745869654
2018-09-28 04:59:59.999997,3.641470756607093
2018-09-28 06:00:00.000000,4.190362324774775
2018-09-28 07:00:00.000003,3.556256613771366
2018-09-28 07:59:59.999997,1.982635543415711
2018-09-28 09:00:00.000000,-0.1180796773056754
2018-09-28 10:00:00.000003,-2.088589839104304
2018-09-28 10:59:59.999997,-3.572368967657686
2018-09-28 12:00:00.000000,-4.219203705643404
2018-09-28 13:00:00.000003,-3.680187834467504
2018-09-28 13:59:59.999997,-1.971594954063155
2018-09-28 15:00:00.000000,0.1956844421699841
2018-09-28 16:00:00.000003,2.326959069812858
2018-09-28 16:59:59.999997,3.960181926514974
2018-09-28 18:00:00.000000,4.779938609269385
2018-09-28 19:00:00.000003,4.353802929520471
2018-09-28 19:59:59.999997,2.981546871114342
2018-09-28 21:00:00.000000,0.8579053255556693
2018-09-28 22:00:00.000003,-1.343708927769475
2018-09-28 22:59:59.999997,-3.196150031587685
2018-09-29 00:00:00.000000,-4.298484763389176
2018-09-29 01:00:00.000003,-4.429037763588294
2018-09-29 01:59:59.999997,-3.349348641501107
2018-09-29 03:00:00.000000,-1.42331114452751
2018-09-29 04:00:00.000003,0.6933116563091654
2018-09-29 04:59:59.999997,2.47340914866091
2018-09-29 06:00:00.000000,3.635692476675382
2018-09-29 07:00:00.000003,3.844863898541597
2018-09-29 07:59:59.999997,2.958311163531659
2018-09-29 09:00:00.000000,1.222073783827413
2018-09-29 10:00:00.000003,-0.8395242595822191
2018-09-29 10:59:59.999997,-2.684827183439972
2018-09-29 12:00:00.000000,-3.92479443365167
2018-09-29 13:00:00.000003,-4.280715822685906
2018-09-29 13:59:59.999997,-3.487490306076918
2018-09-29 15:00:00.000000,-1.677776776120866
2018-09-29 16:00:00.000003,0.5124063253180211
2018-09-29 16:59:59.999997,2.497530673727644
2018-09-29 18:00:00.000000,3.91081165003134
2018-09-29 19:00:00.000003,4.46888104675047
2018-09-29 19:59:59.999997,3.885106207388954
2018-09-29 21:00:00.000000,2.336634936671871
2018-09-29 22:00:00.000003,0.2243504653009236
2018-09-29 22:59:59.999997,-1.846085125812704
2018-09-30 00:00:00.000000,-3.474525057700973
