,OBS_126_L0
2018-09-21 02:15:00.000000,0.2342904095657676
2018-09-21 02:30:00.000003,0.2116406428623133
2018-09-21 02:44:59.999997,0.1877822761010337
2018-09-21 03:00:00.000000,0.1594083844188105
2018-09-21 03:15:00.000003,0.1305892249378253
2018-09-21 03:29:59.999997,0.100026556231515
2018-09-21 03:45:00.000000,0.06800891128687699
2018-09-21 04:00:00.000003,0.0359405476072629
2018-09-21 04:14:59.999997,0.00318514125243122
2018-09-21 04:30:00.000000,-0.02994901624190135
2018-09-21 04:45:00.000003,-0.06239055419845293
2018-09-21 04:59:59.999997,-0.09577790824532126
2018-09-21 05:15:00.000000,-0.127164514149861
2018-09-21 05:30:00.000003,-0.1597431474149919
2018-09-21 05:44:59.999997,-0.1890121847457298
2018-09-21 06:00:00.000000,-0.2172847919106716
2018-09-21 06:15:00.000003,-0.2433419577273979
2018-09-21 06:29:59.999997,-0.2661341111486639
2018-09-21 06:45:00.000000,-0.2861244342382723
2018-09-21 07:00:00.000003,-0.3020893315341111
2018-09-21 07:14:59.999997,-0.3131717021377768
2018-09-21 07:30:00.000000,-0.31939289299847
2018-09-21 07:45:00.000003,-0.3195951713594505
2018-09-21 07:59:59.999997,-0.3150154776734568
2018-09-21 08:15:00.000000,-0.3040972049479627
2018-09-21 08:30:00.000003,-0.2887027639207326
2018-09-21 08:44:59.999997,-0.2686115099853292
2018-09-21 09:00:00.000000,-0.2456565552722839
2018-09-21 09:15:00.000003,-0.2200173273583832
2018-09-21 09:29:59.999997,-0.1931611150721447
2018-09-21 09:45:00.000000,-0.1643318616231959
2018-09-21 10:00:00.000003,-0.1352885734139401
2018-09-21 10:14:59.999997,-0.1036560963856645
2018-09-21 10:30:00.000000,-0.07023822750112972
2018-09-21 10:45:00.000003,-0.03901733770298918
2018-09-21 10:59:59.999997,-0.005374214843434735
2018-09-21 11:15:00.000000,0.02789925836137165
2018-09-21 11:30:00.000003,0.062097801190338
2018-09-21 11:44:59.999997,0.09556455369135552
2018-09-21 12:00:00.000000,0.1280963641483064
2018-09-21 12:15:00.000003,0.157571029338883
2018-09-21 12:29:59.999997,0.1854379772441112
2018-09-21 12:45:00.000000,0.2067552960798271
2018-09-21 13:00:00.000003,0.2270662969886264
2018-09-21 13:14:59.999997,0.2417138210660289
2018-09-21 13:30:00.000000,0.2507896746231304
2018-09-21 13:45:00.000003,0.2544211508167887
2018-09-21 13:59:59.999997,0.2516892727455677
2018-09-21 14:15:00.000000,0.2426767042099951
2018-09-21 14:30:00.000003,0.2307297700915646
2018-09-21 14:44:59.999997,0.2143216767252652
2018-09-21 15:00:00.000000,0.1945701796230693
2018-09-21 15:15:00.000003,0.1715736505139835
2018-09-21 15:29:59.999997,0.1465552919661412
2018-09-21 15:45:00.000000,0.1189626991476243
2018-09-21 16:00:00.000003,0.09013506565107378
2018-09-21 16:14:59.999997,0.06038327970497839
2018-09-21 16:30:00.000000,0.0318526528320679
2018-09-21 16:45:00.000003,0.003013337272316406
2018-09-21 16:59:59.999997,-0.02657715224865667
2018-09-21 17:15:00.000000,-0.05462716275001368
2018-09-21 17:30:00.000003,-0.08559721488755227
2018-09-21 17:44:59.999997,-0.1164056576630693
2018-09-21 18:00:00.000000,-0.1455739622725325
2018-09-21 18:15:00.000003,-0.1757767278976917
2018-09-21 18:29:59.999997,-0.2020231677919249
2018-09-21 18:45:00.000000,-0.2266085473148357
2018-09-21 19:00:00.000003,-0.2477890386424316
2018-09-21 19:14:59.999997,-0.2644726551168745
2018-09-21 19:30:00.000000,-0.2770161285097149
2018-09-21 19:45:00.000003,-0.2846372096950974
2018-09-21 19:59:59.999997,-0.2875408300391179
2018-09-21 20:15:00.000000,-0.2832814213597331
2018-09-21 20:30:00.000003,-0.2748781999539933
2018-09-21 20:44:59.999997,-0.2594775304285116
2018-09-21 21:00:00.000000,-0.2386616118537217
2018-09-21 21:15:00.000003,-0.2153693116768791
2018-09-21 21:29:59.999997,-0.1893121844047027
2018-09-21 21:45:00.000000,-0.1611282826370922
2018-09-21 22:00:00.000003,-0.1332724168573792
2018-09-21 22:14:59.999997,-0.1020295304450636
2018-09-21 22:30:00.000000,-0.06969784185505876
2018-09-21 22:45:00.000003,-0.03863280473470009
2018-09-21 22:59:59.999997,-0.004709221148124041
2018-09-21 23:15:00.000000,0.029225434168173
2018-09-21 23:30:00.000003,0.06518892183080731
2018-09-21 23:44:59.999997,0.1005691991984906
2018-09-22 00:00:00.000000,0.135926332769308
2018-09-22 00:15:00.000003,0.168930920555271
2018-09-22 00:29:59.999997,0.2013915871303328
2018-09-22 00:45:00.000000,0.2282265145377614
2018-09-22 01:00:00.000003,0.2561101480812662
2018-09-22 01:14:59.999997,0.2762797011635223
2018-09-22 01:30:00.000000,0.2947567375105105
2018-09-22 01:45:00.000003,0.3061467532584347
2018-09-22 01:59:59.999997,0.3103787444750696
2018-09-22 02:15:00.000000,0.3076788505377886
2018-09-22 02:30:00.000003,0.2980530454443931
2018-09-22 02:44:59.999997,0.2862447040955109
2018-09-22 03:00:00.000000,0.2682234976539636
2018-09-22 03:15:00.000003,0.2471269932362686
2018-09-22 03:29:59.999997,0.2231961889964044
2018-09-22 03:45:00.000000,0.1949938056998564
2018-09-22 04:00:00.000003,0.1653712691460125
2018-09-22 04:14:59.999997,0.1341711833858202
2018-09-22 04:30:00.000000,0.1018139583499744
2018-09-22 04:45:00.000003,0.06879138825672662
2018-09-22 04:59:59.999997,0.03478369434401297
2018-09-22 05:15:00.000000,0.0006924614884116423
2018-09-22 05:30:00.000003,-0.03319155377426499
2018-09-22 05:44:59.999997,-0.06775698648117935
2018-09-22 06:00:00.000000,-0.1013827705172893
2018-09-22 06:15:00.000003,-0.1345496214622201
2018-09-22 06:29:59.999997,-0.1658521450417273
2018-09-22 06:45:00.000000,-0.1953193751856167
2018-09-22 07:00:00.000003,-0.2224656878492242
2018-09-22 07:14:59.999997,-0.2460291647301196
2018-09-22 07:30:00.000000,-0.2668923434856453
2018-09-22 07:45:00.000003,-0.2833975542159739
2018-09-22 07:59:59.999997,-0.2955042592780917
2018-09-22 08:15:00.000000,-0.3025334493320737
2018-09-22 08:30:00.000003,-0.3035962116526251
2018-09-22 08:44:59.999997,-0.2989195645662368
2018-09-22 09:00:00.000000,-0.2881756330005779
2018-09-22 09:15:00.000003,-0.2715302776021841
2018-09-22 09:29:59.999997,-0.2502056768997729
2018-09-22 09:45:00.000000,-0.2251451522921673
2018-09-22 10:00:00.000003,-0.1978472572449858
2018-09-22 10:14:59.999997,-0.1689731462275414
2018-09-22 10:30:00.000000,-0.1377656880500933
2018-09-22 10:45:00.000003,-0.1052078919997745
2018-09-22 10:59:59.999997,-0.0697210301060336
2018-09-22 11:15:00.000000,-0.03630846242925415
2018-09-22 11:30:00.000003,-0.0009402475576187972
2018-09-22 11:44:59.999997,0.03483817691561297
2018-09-22 12:00:00.000000,0.07041749081638404
2018-09-22 12:15:00.000003,0.1064064681834628
2018-09-22 12:29:59.999997,0.1419248011958551
2018-09-22 12:45:00.000000,0.1745754508861996
2018-09-22 13:00:00.000003,0.2064476020853774
2018-09-22 13:14:59.999997,0.2302893935994692
2018-09-22 13:30:00.000000,0.2580357855243948
2018-09-22 13:45:00.000003,0.2743083458143092
2018-09-22 13:59:59.999997,0.2890625329247223
2018-09-22 14:15:00.000000,0.2976473256918977
2018-09-22 14:30:00.000003,0.2984647713690338
2018-09-22 14:44:59.999997,0.2938968602785507
2018-09-22 15:00:00.000000,0.2825386342959819
2018-09-22 15:15:00.000003,0.2690939291403144
2018-09-22 15:29:59.999997,0.2491957011496519
2018-09-22 15:45:00.000000,0.226930854885273
2018-09-22 16:00:00.000003,0.2014713103973191
2018-09-22 16:14:59.999997,0.1727001609143142
2018-09-22 16:30:00.000000,0.1424760898606595
2018-09-22 16:45:00.000003,0.1101645614767976
2018-09-22 16:59:59.999997,0.07780836260459953
2018-09-22 17:15:00.000000,0.04389768093632199
2018-09-22 17:30:00.000003,0.00978120073772912
2018-09-22 17:44:59.999997,-0.02398807087764651
2018-09-22 18:00:00.000000,-0.05778688201104687
2018-09-22 18:15:00.000003,-0.09121980261142526
2018-09-22 18:29:59.999997,-0.1241590750261985
2018-09-22 18:45:00.000000,-0.1558364419067973
2018-09-22 19:00:00.000003,-0.1854351347910532
2018-09-22 19:14:59.999997,-0.2133441268519843
2018-09-22 19:30:00.000000,-0.2380192074088315
2018-09-22 19:45:00.000003,-0.2598980121718577
2018-09-22 19:59:59.999997,-0.2773845032878489
2018-09-22 20:15:00.000000,-0.290631294177232
2018-09-22 20:30:00.000003,-0.2989159235709996
2018-09-22 20:44:59.999997,-0.3010612445171874
2018-09-22 21:00:00.000000,-0.2973763742026895
2018-09-22 21:15:00.000003,-0.287185124576332
2018-09-22 21:29:59.999997,-0.271286502046746
2018-09-22 21:45:00.000000,-0.2495989886236277
2018-09-22 22:00:00.000003,-0.2238035297529403
2018-09-22 22:14:59.999997,-0.1959467739914793
2018-09-22 22:30:00.000000,-0.1656070020750911
2018-09-22 22:45:00.000003,-0.134181909549533
2018-09-22 22:59:59.999997,-0.1005482542589574
2018-09-22 23:15:00.000000,-0.06478383999172001
2018-09-22 23:30:00.000003,-0.0314004057320969
2018-09-22 23:44:59.999997,0.00410334212520063
2018-09-23 00:00:00.000000,0.04036608295155927
2018-09-23 00:15:00.000003,0.07560959613330669
2018-09-23 00:29:59.999997,0.1120339115883631
2018-09-23 00:45:00.000000,0.1479456928707416
2018-09-23 01:00:00.000003,0.1814421977252846
2018-09-23 01:14:59.999997,0.214061961860751
2018-09-23 01:30:00.000000,0.238965883365574
2018-09-23 01:45:00.000003,0.2678356183679108
2018-09-23 01:59:59.999997,0.2860426525597323
2018-09-23 02:15:00.000000,0.3020798699170407
2018-09-23 02:30:00.000003,0.3117651913606769
2018-09-23 02:44:59.999997,0.3130167689289753
2018-09-23 03:00:00.000000,0.3084599217548292
2018-09-23 03:15:00.000003,0.2965745921795677
2018-09-23 03:29:59.999997,0.2826363834279
2018-09-23 03:45:00.000000,0.2620869548208445
2018-09-23 04:00:00.000003,0.2386783189724369
2018-09-23 04:14:59.999997,0.2120415953443326
2018-09-23 04:30:00.000000,0.1812795292804912
2018-09-23 04:45:00.000003,0.149231150590152
2018-09-23 04:59:59.999997,0.1147467067643191
2018-09-23 05:15:00.000000,0.08018767306294552
2018-09-23 05:30:00.000003,0.04373652830889167
2018-09-23 05:44:59.999997,0.007210067016052283
2018-09-23 06:00:00.000000,-0.02868816282927576
2018-09-23 06:15:00.000003,-0.06493029363352157
2018-09-23 06:29:59.999997,-0.1002733097099592
2018-09-23 06:45:00.000000,-0.1354687902607962
2018-09-23 07:00:00.000003,-0.169674431026915
2018-09-23 07:14:59.999997,-0.2015674833238906
2018-09-23 07:30:00.000000,-0.2320092564295459
2018-09-23 07:45:00.000003,-0.2588930018985506
2018-09-23 07:59:59.999997,-0.2827747591219209
2018-09-23 08:15:00.000000,-0.3028273172525711
2018-09-23 08:30:00.000003,-0.3187117510346995
2018-09-23 08:44:59.999997,-0.3296781706729939
2018-09-23 09:00:00.000000,-0.3344219630645919
2018-09-23 09:15:00.000003,-0.3330175733974999
2018-09-23 09:29:59.999997,-0.3248713587563776
2018-09-23 09:45:00.000000,-0.3111245397595224
2018-09-23 10:00:00.000003,-0.2911771019830889
2018-09-23 10:14:59.999997,-0.2669448083589659
2018-09-23 10:30:00.000000,-0.2399546054842464
2018-09-23 10:45:00.000003,-0.2082214734754869
2018-09-23 10:59:59.999997,-0.1777961614633335
2018-09-23 11:15:00.000000,-0.1422556222922594
2018-09-23 11:30:00.000003,-0.1080587871302162
2018-09-23 11:44:59.999997,-0.0698645506319963
2018-09-23 12:00:00.000000,-0.03384327282483662
2018-09-23 12:15:00.000003,0.002687303603497809
2018-09-23 12:29:59.999997,0.04131395695667774
2018-09-23 12:45:00.000000,0.07663273799208326
2018-09-23 13:00:00.000003,0.1143188416492829
2018-09-23 13:14:59.999997,0.1496007371575939
2018-09-23 13:30:00.000000,0.1830845560622429
2018-09-23 13:45:00.000003,0.2141807135206875
2018-09-23 13:59:59.999997,0.2370154367178043
2018-09-23 14:15:00.000000,0.263416598651647
2018-09-23 14:30:00.000003,0.2797568582085283
2018-09-23 14:44:59.999997,0.2920522264882424
2018-09-23 15:00:00.000000,0.3000308595946644
2018-09-23 15:15:00.000003,0.298495490675438
2018-09-23 15:29:59.999997,0.2909925093461911
2018-09-23 15:45:00.000000,0.2778020672175551
2018-09-23 16:00:00.000003,0.2609796938806023
2018-09-23 16:14:59.999997,0.2390282483504319
2018-09-23 16:30:00.000000,0.2134573695984027
2018-09-23 16:45:00.000003,0.1852958132113215
2018-09-23 16:59:59.999997,0.1532116159840326
2018-09-23 17:15:00.000000,0.1195426291966112
2018-09-23 17:30:00.000003,0.0841822332964002
2018-09-23 17:44:59.999997,0.0490029362487022
2018-09-23 18:00:00.000000,0.01282479075354122
2018-09-23 18:15:00.000003,-0.02301228888181935
2018-09-23 18:29:59.999997,-0.05834082772551984
2018-09-23 18:45:00.000000,-0.09367012996818634
2018-09-23 19:00:00.000003,-0.1280254921535147
2018-09-23 19:14:59.999997,-0.1618588416242503
2018-09-23 19:30:00.000000,-0.1936994758292537
2018-09-23 19:45:00.000003,-0.223120015735158
2018-09-23 19:59:59.999997,-0.2502486394321102
2018-09-23 20:15:00.000000,-0.2741937860709557
2018-09-23 20:30:00.000003,-0.2945005548810148
2018-09-23 20:44:59.999997,-0.3107529902961856
2018-09-23 21:00:00.000000,-0.3223263007549195
2018-09-23 21:15:00.000003,-0.3285025303545179
2018-09-23 21:29:59.999997,-0.3280442182797073
2018-09-23 21:45:00.000000,-0.3208339216504155
2018-09-23 22:00:00.000003,-0.3068303613859025
2018-09-23 22:14:59.999997,-0.2863229969784118
2018-09-23 22:30:00.000000,-0.2606152381451531
2018-09-23 22:45:00.000003,-0.2311878296816399
2018-09-23 22:59:59.999997,-0.1993044028116391
2018-09-23 23:15:00.000000,-0.1666058050980189
2018-09-23 23:30:00.000003,-0.1308281637002542
2018-09-23 23:44:59.999997,-0.0944881186106386
2018-09-24 00:00:00.000000,-0.05563029435654739
2018-09-24 00:15:00.000003,-0.02005178797362393
2018-09-24 00:29:59.999997,0.01801281843920843
2018-09-24 00:45:00.000000,0.055827423965549
2018-09-24 01:00:00.000003,0.09204225529799692
2018-09-24 01:14:59.999997,0.1297760422490292
2018-09-24 01:30:00.000000,0.1644174170007199
2018-09-24 01:45:00.000003,0.1992044822554442
2018-09-24 01:59:59.999997,0.2283367763981555
2018-09-24 02:15:00.000000,0.2553534919251993
2018-09-24 02:30:00.000003,0.2778574083098443
2018-09-24 02:44:59.999997,0.2954723469724708
2018-09-24 03:00:00.000000,0.3083521465962862
2018-09-24 03:15:00.000003,0.3152595712054166
2018-09-24 03:29:59.999997,0.3132391423414053
2018-09-24 03:45:00.000000,0.3043864409841184
2018-09-24 04:00:00.000003,0.2916926769092106
2018-09-24 04:14:59.999997,0.2734378227005308
2018-09-24 04:30:00.000000,0.2508173369562892
2018-09-24 04:45:00.000003,0.2241251154697524
2018-09-24 04:59:59.999997,0.1938519168680049
2018-09-24 05:15:00.000000,0.1600279265509832
2018-09-24 05:30:00.000003,0.1240428880023085
2018-09-24 05:44:59.999997,0.08644817067203116
2018-09-24 06:00:00.000000,0.04889380905434967
2018-09-24 06:15:00.000003,0.009647342616883672
2018-09-24 06:29:59.999997,-0.02863165492033175
2018-09-24 06:45:00.000000,-0.06610198999043622
2018-09-24 07:00:00.000003,-0.1035481713264053
2018-09-24 07:14:59.999997,-0.1399802650154095
2018-09-24 07:30:00.000000,-0.1755672979880626
2018-09-24 07:45:00.000003,-0.2090280718788173
2018-09-24 07:59:59.999997,-0.2405363404112307
2018-09-24 08:15:00.000000,-0.269485323235312
2018-09-24 08:30:00.000003,-0.2955149541480934
2018-09-24 08:44:59.999997,-0.3178570100736546
2018-09-24 09:00:00.000000,-0.3356146775132371
2018-09-24 09:15:00.000003,-0.3492172351229443
2018-09-24 09:29:59.999997,-0.35692627723298
2018-09-24 09:45:00.000000,-0.3582216348088734
2018-09-24 10:00:00.000003,-0.3532159257929411
2018-09-24 10:14:59.999997,-0.340642862759383
2018-09-24 10:30:00.000000,-0.3217643931942698
2018-09-24 10:45:00.000003,-0.2967588015149453
2018-09-24 10:59:59.999997,-0.2678907743568542
2018-09-24 11:15:00.000000,-0.2356553788816879
2018-09-24 11:30:00.000003,-0.2006539564222641
2018-09-24 11:44:59.999997,-0.1657974705790296
2018-09-24 12:00:00.000000,-0.1280024188168041
2018-09-24 12:15:00.000003,-0.08995905601140997
2018-09-24 12:29:59.999997,-0.04948842796943298
2018-09-24 12:45:00.000000,-0.01308627349977071
2018-09-24 13:00:00.000003,0.02593257768557418
2018-09-24 13:14:59.999997,0.06338995752706282
2018-09-24 13:30:00.000000,0.09999806926301681
2018-09-24 13:45:00.000003,0.1369088925927971
2018-09-24 13:59:59.999997,0.1700433951805013
2018-09-24 14:15:00.000000,0.2028512061461036
2018-09-24 14:30:00.000003,0.228117314937221
2018-09-24 14:44:59.999997,0.25531685925276
2018-09-24 15:00:00.000000,0.2731875470531769
2018-09-24 15:15:00.000003,0.2883708412742557
2018-09-24 15:29:59.999997,0.2979748883195678
2018-09-24 15:45:00.000000,0.3003298334539741
2018-09-24 16:00:00.000003,0.2950257190992885
2018-09-24 16:14:59.999997,0.2820258491967381
2018-09-24 16:30:00.000000,0.26650459684832
2018-09-24 16:45:00.000003,0.2445997637582357
2018-09-24 16:59:59.999997,0.2188606311461653
2018-09-24 17:15:00.000000,0.1898064639775275
2018-09-24 17:30:00.000003,0.1571454594215785
2018-09-24 17:44:59.999997,0.121829009046778
2018-09-24 18:00:00.000000,0.08479075342558882
2018-09-24 18:15:00.000003,0.04693120337537727
2018-09-24 18:29:59.999997,0.008829123267743615
2018-09-24 18:45:00.000000,-0.02979073376367077
2018-09-24 19:00:00.000003,-0.06739435336492487
2018-09-24 19:14:59.999997,-0.1046403953158282
2018-09-24 19:30:00.000000,-0.1410383661502586
2018-09-24 19:45:00.000003,-0.1765122463469745
2018-09-24 19:59:59.999997,-0.2102835420962775
2018-09-24 20:15:00.000000,-0.2415497848693355
2018-09-24 20:30:00.000003,-0.2704270545916509
2018-09-24 20:44:59.999997,-0.2964849698541244
2018-09-24 21:00:00.000000,-0.3191101652323056
2018-09-24 21:15:00.000003,-0.337589352942377
2018-09-24 21:29:59.999997,-0.3515412414714533
2018-09-24 21:45:00.000000,-0.3607094366726795
2018-09-24 22:00:00.000003,-0.3632162071033097
2018-09-24 22:14:59.999997,-0.3592660599035204
2018-09-24 22:30:00.000000,-0.347757071177398
2018-09-24 22:45:00.000003,-0.3297918604496407
2018-09-24 22:59:59.999997,-0.3050248956983491
2018-09-24 23:15:00.000000,-0.2753622154416815
2018-09-24 23:30:00.000003,-0.24232052938235
2018-09-24 23:44:59.999997,-0.2053433540319695
2018-09-25 00:00:00.000000,-0.1705600075105415
2018-09-25 00:15:00.000003,-0.1309287132569713
2018-09-25 00:29:59.999997,-0.09276167019817294
2018-09-25 00:45:00.000000,-0.05135558837582453
2018-09-25 01:00:00.000003,-0.01389409740898124
2018-09-25 01:14:59.999997,0.02500763023686172
2018-09-25 01:30:00.000000,0.06362330390243522
2018-09-25 01:45:00.000003,0.1006491804408894
2018-09-25 01:59:59.999997,0.1380813308029399
2018-09-25 02:15:00.000000,0.1719455222742441
2018-09-25 02:30:00.000003,0.2052236757880103
2018-09-25 02:44:59.999997,0.2303088735164152
2018-09-25 03:00:00.000000,0.2582128317966634
2018-09-25 03:15:00.000003,0.2760769591394793
2018-09-25 03:29:59.999997,0.2914741457103726
2018-09-25 03:45:00.000000,0.3017233117412661
2018-09-25 04:00:00.000003,0.3052302152765454
2018-09-25 04:14:59.999997,0.3007418055662471
2018-09-25 04:30:00.000000,0.2882701920912138
2018-09-25 04:45:00.000003,0.2740057240913937
2018-09-25 04:59:59.999997,0.2527188991122054
2018-09-25 05:15:00.000000,0.2276632586106579
2018-09-25 05:30:00.000003,0.1985598820130073
2018-09-25 05:44:59.999997,0.1653672944256787
2018-09-25 06:00:00.000000,0.1293984723788161
2018-09-25 06:15:00.000003,0.09054595286504957
2018-09-25 06:29:59.999997,0.05155223065762007
2018-09-25 06:45:00.000000,0.01210964563711581
2018-09-25 07:00:00.000003,-0.02841312728511768
2018-09-25 07:14:59.999997,-0.06712914612384753
2018-09-25 07:30:00.000000,-0.1057653284884234
2018-09-25 07:45:00.000003,-0.1434848218719733
2018-09-25 07:59:59.999997,-0.1800335687341834
2018-09-25 08:15:00.000000,-0.2154072628893224
2018-09-25 08:30:00.000003,-0.247719994431136
2018-09-25 08:44:59.999997,-0.2778021206976417
2018-09-25 09:00:00.000000,-0.3047720959898236
2018-09-25 09:15:00.000003,-0.3281330949000739
2018-09-25 09:29:59.999997,-0.347374752939319
2018-09-25 09:45:00.000000,-0.3619176936653938
2018-09-25 10:00:00.000003,-0.3714862141150794
2018-09-25 10:14:59.999997,-0.3745211054241689
2018-09-25 10:30:00.000000,-0.3706538227288741
2018-09-25 10:45:00.000003,-0.3595815549454027
2018-09-25 10:59:59.999997,-0.3417025531654186
2018-09-25 11:15:00.000000,-0.3168267003602004
2018-09-25 11:30:00.000003,-0.2871202438592657
2018-09-25 11:44:59.999997,-0.2538874100051899
2018-09-25 12:00:00.000000,-0.2165296567013291
2018-09-25 12:15:00.000003,-0.1790204529531189
2018-09-25 12:29:59.999997,-0.1384471753788279
2018-09-25 12:45:00.000000,-0.0988910007602209
2018-09-25 13:00:00.000003,-0.05474278981995582
2018-09-25 13:14:59.999997,-0.01562748360331759
2018-09-25 13:30:00.000000,0.02445972680618612
2018-09-25 13:45:00.000003,0.06491864850639946
2018-09-25 13:59:59.999997,0.1021619617412609
2018-09-25 14:15:00.000000,0.1410780430600566
2018-09-25 14:30:00.000003,0.1759961807038628
2018-09-25 14:44:59.999997,0.2111638400773797
2018-09-25 15:00:00.000000,0.2378319820575622
2018-09-25 15:15:00.000003,0.2688526511501796
2018-09-25 15:29:59.999997,0.2885909339216681
2018-09-25 15:45:00.000000,0.3066430778043819
2018-09-25 16:00:00.000003,0.3191709927092667
2018-09-25 16:14:59.999997,0.3247810358908118
2018-09-25 16:30:00.000000,0.322495185099627
2018-09-25 16:45:00.000003,0.3115649960938242
2018-09-25 16:59:59.999997,0.2987485948413809
